Date,Realized Volatility
2005-01-04,0.6451934840142377
2005-01-05,1.2931140559594871
2005-01-06,0.49777611522029497
2005-01-07,1.1399122380662399
2005-01-10,0.5411226071794587
2005-01-11,0.36361790148089107
2005-01-12,0.22605624772271193
2005-01-13,0.2168788139926181
2005-01-14,0.9624755266467843
2005-01-17,0.8897567374305049
2005-01-18,1.001126012413147
2005-01-19,0.4517675805944409
2005-01-20,0.8563239396070722
2005-01-21,3.9675050352618846
2005-01-24,1.2198859914683386
2005-01-25,0.4521032258382866
2005-01-26,0.4598673704095242
2005-01-27,0.4516042832684476
2005-01-28,0.44320501317893574
2005-01-31,0.7271951481463413
2005-02-01,0.907128393848078
2005-02-02,3.0419183361302826
2005-02-03,3.711811074196177
2005-02-04,1.4559268914939323
2005-02-16,1.203327851942558
2005-02-17,0.7375221795183518
2005-02-18,0.478974804393049
2005-02-21,0.6434973873379927
2005-02-22,1.4877869027850463
2005-02-23,0.8551276774942057
2005-02-24,0.5432909256387541
2005-02-25,0.7160486008700284
2005-02-28,0.6207604535187351
2005-03-01,0.39573374861660815
2005-03-02,0.8587619284916083
2005-03-03,0.6541338401300476
2005-03-04,0.3980539510408771
2005-03-07,0.2590300809056535
2005-03-08,0.6099096493071366
2005-03-09,0.41144915594538106
2005-03-10,0.5809020228168599
2005-03-11,0.7983637051500594
2005-03-14,1.3507723549425785
2005-03-15,0.7884172257033835
2005-03-16,0.9277488634567159
2005-03-17,0.6676419832917374
2005-03-18,0.6437318242150218
2005-03-21,0.6512239546371316
2005-03-22,1.200019619731343
2005-03-23,1.6783508257697468
2005-03-24,1.880002523747069
2005-03-25,0.671520682964724
2005-03-28,0.6580729184983168
2005-03-29,0.6363020379581961
2005-03-30,1.0816010078044134
2005-03-31,1.1347665393665476
2005-04-01,6.338783159670559
2005-04-04,1.5708970273743341
2005-04-05,0.9714434086865423
2005-04-06,2.632289927973369
2005-04-07,3.354330281261494
2005-04-08,1.6551946728772733
2005-04-11,1.3804260257058067
2005-04-12,0.6544465518016146
2005-04-13,1.8554747088983004
2005-04-14,0.8261168475763011
2005-04-15,0.6210790631525915
2005-04-18,0.5005489368874086
2005-04-19,0.9669997771082507
2005-04-20,0.6277539957359368
2005-04-21,0.9346009916701395
2005-04-22,0.9536192914012552
2005-04-25,0.7719696673657817
2005-04-26,1.607635387211643
2005-04-27,0.7549012181353701
2005-04-28,2.711437343658384
2005-04-29,1.0594614193183467
2005-05-09,2.2472041434503076
2005-05-10,2.0447647498666552
2005-05-11,1.0417570438415023
2005-05-12,2.064171462429782
2005-05-13,2.3049930797889893
2005-05-16,1.2771116679878938
2005-05-17,2.4094657935455404
2005-05-18,0.9428568537909545
2005-05-19,1.834737373858156
2005-05-20,1.008563368443333
2005-05-23,0.5860134613987781
2005-05-24,2.1558852032699316
2005-05-25,1.1125056032875715
2005-05-26,0.7529752241862041
2005-05-27,1.111930775845431
2005-05-30,0.8356168177421052
2005-05-31,0.8318733306323616
2005-06-01,1.2216264500191008
2005-06-02,1.7104891163306728
2005-06-03,3.5275273533104063
2005-06-06,3.0728217194127314
2005-06-07,3.098556722379351
2005-06-08,10.94689907324149
2005-06-09,7.55334096000784
2005-06-10,2.662233791838892
2005-06-13,3.0190602564168163
2005-06-14,1.931665537244345
2005-06-15,1.4789408835630329
2005-06-16,1.7321809969748516
2005-06-17,1.492568688937345
2005-06-20,3.0544568288698963
2005-06-21,0.9453481294088761
2005-06-22,0.7262516042641347
2005-06-23,0.6971099774709285
2005-06-24,0.6388481206913733
2005-06-27,1.237080493589727
2005-06-28,0.39367205665069505
2005-06-29,0.4709882622252435
2005-06-30,0.6517689252638943
2005-07-01,1.1063584988401816
2005-07-04,1.1739034970877742
2005-07-05,1.3666723317888485
2005-07-06,0.7096705526194135
2005-07-07,1.1262999675223957
2005-07-08,1.05149657001689
2005-07-11,1.228365635020601
2005-07-12,6.340050789698516
2005-07-13,1.2213367304465852
2005-07-14,1.3201501995503804
2005-07-15,1.107168384601445
2005-07-18,0.7349349143172709
2005-07-19,1.4979111917200931
2005-07-20,0.8487829414850653
2005-07-21,0.5425994458937219
2005-07-22,2.0259152218549605
2005-07-25,0.6032189820764005
2005-07-26,1.311846387880616
2005-07-27,1.0983568342176222
2005-07-28,1.0217594492308006
2005-07-29,0.5237333348091473
2005-08-01,0.5969215316274272
2005-08-02,0.73732342134665
2005-08-03,0.9913330725824487
2005-08-04,0.5319764311444244
2005-08-05,0.8646631403553251
2005-08-08,1.1218944702622717
2005-08-09,0.9309803690797971
2005-08-10,1.2250898783153144
2005-08-11,1.3093480226874201
2005-08-12,1.836762702390413
2005-08-15,0.9286475340298114
2005-08-16,1.4250697000211832
2005-08-17,1.7097340909101648
2005-08-18,3.3083414289228714
2005-08-19,3.084232313600883
2005-08-22,1.41007094746926
2005-08-23,1.5765206643686085
2005-08-24,1.6558381900458656
2005-08-25,1.1504707507111107
2005-08-26,0.7217850021729907
2005-08-29,1.344140262322912
2005-08-30,0.5231197834585026
2005-08-31,0.8427172154748098
2005-09-01,1.0930215446302263
2005-09-02,0.6389473305625649
2005-09-05,0.55386450772477
2005-09-06,1.7453389194104407
2005-09-07,1.5769588503928218
2005-09-08,1.8958955473845618
2005-09-09,1.256490718991012
2005-09-12,0.5711385454291864
2005-09-13,0.5941471663518271
2005-09-14,1.0122764359305636
2005-09-15,0.3881310801607928
2005-09-16,0.3116097175187805
2005-09-19,0.23571685630613673
2005-09-20,0.7173836796840571
2005-09-21,0.9069285422382146
2005-09-22,1.4867794819488631
2005-09-23,1.3689764337647166
2005-09-26,0.47463981149661305
2005-09-27,0.8914073876268477
2005-09-28,0.7039876780227979
2005-09-29,0.7640658176121752
2005-09-30,0.4020996973172706
2005-10-10,0.5248471657259437
2005-10-11,0.6659536002963595
2005-10-12,0.3834277582048491
2005-10-13,0.39967875773962563
2005-10-14,0.4191730977436562
2005-10-17,0.6627876465844128
2005-10-18,0.5334441712534476
2005-10-19,0.8180127999027579
2005-10-20,0.8084282331171708
2005-10-21,0.5777580030534551
2005-10-24,0.2496322624623559
2005-10-25,0.5266874494562326
2005-10-26,0.7579576991879884
2005-10-27,1.3300152053989882
2005-10-28,1.4800129210628477
2005-10-31,1.043341335455419
2005-11-01,0.8259740349113576
2005-11-02,1.0068286708524552
2005-11-03,0.9068736515095668
2005-11-04,0.6641421175120205
2005-11-07,0.4104713419630875
2005-11-08,0.742546693862259
2005-11-09,0.48848850805868654
2005-11-10,0.9006382422879368
2005-11-11,0.781633639397153
2005-11-14,0.24215635206129135
2005-11-15,0.6020325175392958
2005-11-16,0.6806178835410559
2005-11-17,0.35579450786272354
2005-11-18,1.4540038389339764
2005-11-21,0.40887962727844573
2005-11-22,0.5886395636713797
2005-11-23,0.366230226696912
2005-11-24,0.4837465000302125
2005-11-25,0.2563669832778091
2005-11-28,0.35198014301696223
2005-11-29,0.32131268625379356
2005-11-30,0.30180144143471704
2005-12-01,0.25675481447150006
2005-12-02,0.29361241072503963
2005-12-05,0.3231700978459833
2005-12-06,0.43989438908633915
2005-12-07,0.3532402380024978
2005-12-08,0.39346383288920017
2005-12-09,0.3543913157839265
2005-12-12,0.3027191507871378
2005-12-13,0.40491424308673957
2005-12-14,0.40479193124409274
2005-12-15,0.6293120422029485
2005-12-16,0.15422764868936767
2005-12-19,0.23351866867509
2005-12-20,0.22374298096780149
2005-12-21,0.2828149393242669
2005-12-22,0.1777595077400199
2005-12-23,0.1318394019168235
2005-12-26,0.4295216704528124
2005-12-27,0.21044974566656866
2005-12-28,0.22737160270328508
2005-12-29,0.21984118154927085
2005-12-30,0.29481709294110736
2006-01-04,0.38442390170806434
2006-01-05,0.3389697865811534
2006-01-06,0.8957224272222485
2006-01-09,0.6066582296485421
2006-01-10,0.5376819362700339
2006-01-11,0.6819959472472288
2006-01-12,0.449767961172518
2006-01-13,0.7199713064728768
2006-01-16,0.4426619659771902
2006-01-17,0.45047547537657107
2006-01-18,0.5730416171525508
2006-01-19,0.942281676131613
2006-01-20,0.6259026514218479
2006-01-23,0.3615620823360214
2006-01-24,0.5872679322699088
2006-01-25,0.6103490256459763
2006-02-06,0.46648800746266955
2006-02-07,1.4553030780903058
2006-02-08,0.7235244203610461
2006-02-09,0.8207738781597158
2006-02-10,0.46398284925548305
2006-02-13,0.43924213911450527
2006-02-14,0.34532485939665764
2006-02-15,0.7584042696490845
2006-02-16,1.057040833200574
2006-02-17,0.8506851284009918
2006-02-20,0.4162836533336454
2006-02-21,0.7795692562232438
2006-02-22,0.6213583971331222
2006-02-23,0.6238733864596179
2006-02-24,0.25616295595785005
2006-02-27,0.5148578296884279
2006-02-28,0.4993148892965851
2006-03-01,0.2708238492186805
2006-03-02,1.0449506573924572
2006-03-03,0.8358103950409457
2006-03-06,0.3458796229087059
2006-03-07,0.7082306000077605
2006-03-08,0.965285727092028
2006-03-09,0.3947194351807426
2006-03-10,0.3684295190911553
2006-03-13,0.34516888845831256
2006-03-14,0.3143198509268808
2006-03-15,0.33700367913907076
2006-03-16,0.22761738571289
2006-03-17,0.43062087167229224
2006-03-20,0.4206773204235167
2006-03-21,0.38504384356246557
2006-03-22,0.35457879289893124
2006-03-23,0.33713753190796314
2006-03-24,0.49547454643536415
2006-03-27,0.3512260954238981
2006-03-28,0.25537197781700993
2006-03-29,0.41121366428253625
2006-03-30,0.27834152921925287
2006-03-31,0.31862898356774383
2006-04-03,0.4046473728262709
2006-04-04,0.6060665375028165
2006-04-05,0.36430683605520625
2006-04-06,0.5503311779077303
2006-04-07,0.4810261742838052
2006-04-10,0.365833059743138
2006-04-11,0.6197680057069822
2006-04-12,0.36140136555230673
2006-04-13,1.102700969271323
2006-04-14,0.7957228653667114
2006-04-17,1.0695740366995883
2006-04-18,0.8539418714795145
2006-04-19,1.0772997845719687
2006-04-20,1.269969809774095
2006-04-21,1.0240636383838142
2006-04-24,2.004229692788728
2006-04-25,1.2060514113553282
2006-04-26,1.2523040368724194
2006-04-27,1.0749903977144684
2006-04-28,1.3957478222014654
2006-05-08,1.2084343129048838
2006-05-09,2.120357305841734
2006-05-10,2.8227151852512096
2006-05-11,3.8077312469513984
2006-05-12,3.679914470868739
2006-05-15,4.160314070238895
2006-05-16,7.629655630594992
2006-05-17,6.863152735643087
2006-05-18,3.6247869600995064
2006-05-19,2.2153502485488668
2006-05-22,2.7705437240648143
2006-05-23,5.882277112939006
2006-05-24,5.397972174188345
2006-05-25,3.231092000129173
2006-05-26,1.1014777584603346
2006-05-29,1.0278766556400443
2006-05-30,1.3071171377814683
2006-05-31,2.2913078083591976
2006-06-01,1.6677565007264552
2006-06-02,2.7323833670608053
2006-06-05,2.9303760932692695
2006-06-06,1.4028331053930656
2006-06-07,6.544524535241506
2006-06-08,7.0861668480264886
2006-06-09,3.401307563868152
2006-06-12,2.8111166229960665
2006-06-13,1.6844977683991942
2006-06-14,2.341746692319631
2006-06-15,1.0233109678712398
2006-06-16,0.7393887654785406
2006-06-19,1.507825565532744
2006-06-20,0.9871538388706295
2006-06-21,2.246805315303577
2006-06-22,1.0266222496142534
2006-06-23,0.9616688216813828
2006-06-26,0.5444322068678574
2006-06-27,0.5734838693941283
2006-06-28,0.4642921425313271
2006-06-29,0.7732753362442951
2006-06-30,1.004460497616728
2006-07-03,0.4373500177013881
2006-07-04,1.3733084424400408
2006-07-05,1.2824225361451262
2006-07-06,0.5787304791404182
2006-07-07,0.7738521197309844
2006-07-10,0.5081964941671545
2006-07-11,0.409292411323271
2006-07-12,0.45407284820012805
2006-07-13,4.126862636520156
2006-07-14,2.2254232747853937
2006-07-17,0.7787317581444414
2006-07-18,0.5121572484273026
2006-07-19,1.147316034941398
2006-07-20,0.6550266178180159
2006-07-21,0.3757595689768627
2006-07-24,0.8102872397763027
2006-07-25,0.32111081985139167
2006-07-26,0.45590631556945266
2006-07-27,1.1040729301498338
2006-07-28,0.8741962115337912
2006-07-31,1.3664988256456125
2006-08-01,1.2172076979678688
2006-08-02,1.2311959796541736
2006-08-03,0.7561561918779205
2006-08-04,1.0875670964160846
2006-08-07,1.1245829001992889
2006-08-08,0.8071171646220235
2006-08-09,0.6128294625399913
2006-08-10,0.6118082109111236
2006-08-11,0.47289886294584876
2006-08-14,1.3549111451202034
2006-08-15,0.8652390595619255
2006-08-16,0.6376970432941795
2006-08-17,0.8805892667399868
2006-08-18,0.5760242333399551
2006-08-21,0.7681890353675178
2006-08-22,0.4818652408227546
2006-08-23,0.3748767171998004
2006-08-24,0.4492668893440616
2006-08-25,0.29477100777402043
2006-08-28,0.3126943535164728
2006-08-29,0.611746951465036
2006-08-30,0.41858713235842726
2006-08-31,0.3466356763180307
2006-09-01,0.7231742280676432
2006-09-04,0.31921387370113663
2006-09-05,0.29236323017199983
2006-09-06,0.32673841049886354
2006-09-07,0.5979566722716295
2006-09-08,0.38545836503119446
2006-09-11,0.5816290353391268
2006-09-12,0.5265826550277495
2006-09-13,0.8922491828456576
2006-09-14,0.7653194583361269
2006-09-15,0.5589466418929718
2006-09-18,0.39536174764295207
2006-09-19,0.4580482461400578
2006-09-20,0.35247816472579585
2006-09-21,0.21258033308342542
2006-09-22,0.5618960669637271
2006-09-25,0.7011382319276597
2006-09-26,0.39895970713940226
2006-09-27,0.2841629593252332
2006-09-28,0.1478258735147321
2006-09-29,0.21481157296712286
2006-10-09,0.5180345917174579
2006-10-10,0.6627151972719074
2006-10-11,0.5433641473375196
2006-10-12,0.4816989648815483
2006-10-13,0.5650448877311763
2006-10-16,0.4811030560924646
2006-10-17,0.36978447804271275
2006-10-18,0.3334173295725627
2006-10-19,0.30422560844063323
2006-10-20,0.36254250193400145
2006-10-23,0.9279821324549397
2006-10-24,0.5474965880730902
2006-10-25,1.168060120752319
2006-10-26,0.6917767176406552
2006-10-27,0.9719961238927977
2006-10-30,0.8136910762087105
2006-10-31,0.44317370948157747
2006-11-01,0.560601092062336
2006-11-02,0.5586278033947297
2006-11-03,0.4539475362304677
2006-11-06,0.813801742955786
2006-11-07,0.9828583155935758
2006-11-08,0.5309368458149407
2006-11-09,0.7732468715683011
2006-11-10,2.7356223614474637
2006-11-13,2.289365967866586
2006-11-14,1.8032215244254708
2006-11-15,1.3026287828306509
2006-11-16,2.450033932826904
2006-11-17,1.1193118707140657
2006-11-20,1.4365308340604206
2006-11-21,2.554531181417344
2006-11-22,1.9027903194124298
2006-11-23,0.953978716619635
2006-11-24,1.4672102473268682
2006-11-27,1.0663913606680764
